year,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,state,ICPSRSTI,ICPSRCTYI,ICPSRFIP,STATE,COUNTY,PID,longitude,latitude,GISJOIN,GISJOIN2,area,SHAPE_LEN,border,longitude_miles,distance,distance_1820,census_pop,urban_census_pop,rural_census_pop,enslaved,slavery_legal,area_sq_miles,ruralpopden,urbanpopden
1820,Trumbull,390,1550,24,1550,TRUMBULL,Ohio,24,1550,0,390,1550,478,1261905.88707183,520825.30132778,G3901550,3901550,2309219083.39,195629.646674,0,784.1119655411335,43.75643438533977,43.75643438533977,15546,0,15546,0,0,891.5944726442872,17.436178079809913,0
1820,York,450,0910,48,910,YORK,South Carolina,48,910,0,450,0910,155,1332797.26434208,-177221.28526475,G4500910,4500910,2024438003.59,230216.390308,0,828.1618251548955,-247.99023670341197,-247.99023670341197,14936,0,14936,4590,1,781.6398830214587,19.108543876067742,0
1820,Chowan,370,0410,47,410,CHOWAN,North Carolina,47,410,0,370,0410,716,1717058.58729244,24600.13336883,G3700410,3700410,448562018.06,140581.536021,0,1066.9307415272558,-206.08600215446842,-206.08600215446842,6464,0,6464,3469,1,173.19076341312157,37.32300656577777,0
1820,Saratoga,360,0910,13,910,SARATOGA,New York,13,910,0,360,0910,693,1776082.21891986,835676.84165078,G3600910,3600910,2185178641.83,244183.87332,0,1103.606325881763,242.68534586239844,242.68534586239844,36052,0,36052,123,0,843.7021904114131,42.73071755617942,0
1820,Richmond City,510,7600,40,7600,RICHMOND CITY,Virginia,40,7600,0,510,7600,304,1614420.36381794,162769.86649061,G5107600,5107600,12367229.729,23905.6285122,0,1003.1543062377838,-151.7578171275931,-151.7578171275931,12067,12067,0,4387,1,4.775014093557207,0,2527.1129599976816
1820,Greene,130,1330,44,1330,GREENE,Georgia,44,1330,0,130,1330,636,1180872.44201402,-358962.43412969,G1301330,1301330,1137268612.41,161129.712848,0,733.7601171744635,-337.27369506048217,-337.27369506048217,13589,0,13589,6937,1,439.1018660940732,30.94726087337714,0
1820,Burke,370,0230,47,230,BURKE,North Carolina,47,230,0,370,0230,711,1262734.78649975,-92398.31754693,G3700230,3700230,5055805530.24,430648.794508,0,784.627019766905,-182.87326170384824,-182.87326170384824,13411,0,13411,1917,1,1952.0574283964988,6.870187221395609,0
1820,Ouachita,220,0730,45,730,OUACHITA,Louisiana,45,730,0,220,0730,430,377430.74599544,-545278.29524078,G2200730,2200730,12373779366.8,717557.381429,0,234.5245926262129,-343.11224598811106,-343.11224598811106,2896,0,2896,836,1,4777.542922849458,0.6061693315510279,0
1820,Gloucester,510,0730,40,730,GLOUCESTER,Virginia,40,730,0,510,0730,570,1693803.23414337,165426.52013561,G5100730,5100730,575280878.243,318855.729584,0,1052.480535015118,-128.55455663128143,-128.55455663128143,9678,0,9678,5208,1,222.11718885781627,43.57159412005332,0
1820,Wayne,180,1770,22,1770,WAYNE,Indiana,22,1770,0,180,1770,237,932256.79951487,316719.73042755,G1801770,1801770,1076567424.05,143252.108717,0,579.277518985916,49.98704503415945,49.98704503415945,12119,0,12119,0,0,415.6650062421856,29.15568984159064,0
1820,Delaware,420,0450,14,450,DELAWARE,Pennsylvania,14,450,0,420,0450,498,1731452.57617897,459469.00571764,G4200450,4200450,480148235.144,132478.865059,1,1075.87475156273,7.370017152225707,7.370017152225707,14810,0,14810,1,0,185.38627000944425,79.88725378230829,0
1820,Twiggs,130,2890,44,2890,TWIGGS,Georgia,44,2890,0,130,2890,183,1168363.55678739,-462462.9022774,G1302890,1302890,997763313.69,167945.912468,0,725.9874562476326,-395.2583971442214,-395.2583971442214,10640,0,10640,3527,1,385.2385691301725,27.61924909030781,0
1820,Pickaway,390,1290,24,1290,PICKAWAY,Ohio,24,1290,0,390,1290,469,1100093.59934014,315283.08931835,G3901290,3901290,1312578383.67,165586.908555,0,683.5664713946427,62.04133119062726,62.04133119062726,13149,0,13149,0,0,506.78934719114164,25.94569138613069,0
1820,Hartford,090,0030,1,30,HARTFORD,Connecticut,1,30,0,090,0030,36,1900291.46322599,716243.38807585,G0900030,0900030,1943959499.02,251851.523371,0,1180.7863721031613,197.29778301116198,197.29778301116198,47224,4726,42498,17,0,750.5669586907136,56.62119749333672,6.296573470598837
1820,Randolph,170,1570,21,1570,RANDOLPH,Illinois,21,1570,0,170,1570,201,552882.74978221,81929.17846907,G1701570,1701570,2682412077.52,267899.450219,1,343.5454133996274,15.658434599506585,15.658434599506585,3492,0,3492,233,0,1035.6850932307984,3.3716812405851835,0
1820,Richland,390,1390,24,1390,RICHLAND,Ohio,24,1390,0,390,1390,624,1125907.7916762,446825.76024887,G3901390,3901390,2325165781.39,191723.659742,0,699.6066668631443,96.5841574811168,96.5841574811168,9169,0,9169,0,0,897.7515271637117,10.213293681568937,0
1820,Morris,340,0270,12,270,MORRIS,New Jersey,12,270,0,340,0270,382,1778616.32813903,578385.28449246,G3400270,3400270,1246520576.67,220698.692288,0,1105.180948348538,86.65019300598034,86.65019300598034,21368,0,21368,657,0,481.28428531986134,44.39787595765533,0
1820,Richmond,370,1530,47,1530,RICHMOND,North Carolina,47,1530,0,370,1530,747,1474652.66774386,-159471.54242773,G3701530,3701530,2072603931.88,260138.04607,0,916.3066862919674,-285.2692227891387,-285.2692227891387,7537,0,7537,2021,1,800.2368519024284,9.418461524337514,0
1820,Martin,180,1010,22,1010,MARTIN,Indiana,22,1010,0,180,1010,221,791267.03291178,169131.47494941,G1801010,1801010,697325707.436,112291.232166,0,491.6705396184905,40.30732643670245,40.30732643670245,1032,0,1032,0,0,269.23896084817767,3.833026233457865,0
1820,Schuylkill,420,1070,14,1070,SCHUYLKILL,Pennsylvania,14,1070,0,420,1070,596,1645744.10614363,531184.29751429,G4201070,4201070,2026939296.15,202733.151032,0,1022.6179773520329,68.06494150039158,68.06494150039158,11339,0,11339,0,0,782.6056374780209,14.488778839544777,0
1820,Lawrence,390,0870,24,870,LAWRENCE,Ohio,24,870,0,390,0870,459,1157686.60942161,205340.71487574,G3900870,3900870,1189989820.53,175076.656612,1,719.3531087335025,9.33719833616844,9.33719833616844,3499,0,3499,0,0,459.45763835017067,7.6155007729641335,0
1820,Grainger,470,0570,54,570,GRAINGER,Tennessee,54,570,0,470,0570,166,1106644.59607364,-64766.11771788,G4700570,4700570,1025847820.11,223971.545322,0,687.6370720452805,-157.53503065678132,-157.53503065678132,7651,0,7651,651,1,396.08205768053364,19.316704333451625,0
1820,Edgecombe,370,0650,47,650,EDGECOMBE,North Carolina,47,650,0,370,0650,721,1631838.18012253,-24823.2954068,G3700650,3700650,1788023690.48,226188.40730300001,0,1013.9772355211378,-251.89521561353985,-251.89521561353985,13276,0,13276,5745,1,690.359806419358,19.230551773947735,0
1820,Humphreys,470,0850,54,850,HUMPHREYS,Tennessee,54,850,0,470,0850,600,724099.2831415,-132052.9694819,G4700850,4700850,1879147114.67,185028.614498,0,449.9344348638327,-78.38816431721003,-78.38816431721003,4067,0,4067,542,1,725.542757192896,5.60545875440216,0
1820,Montgomery,295,0155,NA,NA,NA,Missouri Territory,34,1390,0,295,0155,664,375974.28457407,162677.28008066,G2950155,2950155,5195402163.31,382173.748512,0,233.61958945636857,50.130737536977094,50.130737536977094,3074,0,3074,526,0,2005.9559897500837,1.532436412218087,0
1820,Quapaw Indian Tract,055,0377,NA,NA,Quapaw Indian Tract,Arkansas Territory,0,0,0,055,0377,34,370008.64733428,-374563.18488364,G0550377,0550377,4143873027.67,399604.470148,0,229.91271433222482,-251.0024745590575,-251.0024745590575,NA,NA,NA,NA,1,1599.9583207092073,NA,NA
1820,Greene,280,0410,46,410,GREENE,Mississippi,46,410,0,280,0410,357,698310.51989342,-675443.23164714,G2800410,2800410,1861420456.4,174197.307177,0,433.9100402980469,-400.76883767567546,-400.76883767567546,1445,0,1445,380,1,718.6984561711047,2.010578967566309,0
1820,Miller,055,0295,42,895,MILLER (OLD),Arkansas Territory,42,895,0,055,0295,31,115331.18579179,-419993.09310423,G0550295,0550295,16801183569.6,596830.425846,0,71.66347641759002,-377.85299989792304,-377.85299989792304,999,0,999,82,1,6486.973242290435,0.15400094353515026,0
1820,Norfolk,250,0210,3,210,NORFOLK,Massachusetts,3,210,0,250,0210,350,2012006.48132599,787105.86723101,G2500210,2500210,1130676735.78,259144.126282,0,1250.2028660907736,273.7188829248358,273.7188829248358,36471,4135,32336,0,0,436.55672829838466,74.07055693778813,9.471850350623265
1820,Lawrence,470,0990,54,990,LAWRENCE,Tennessee,54,990,0,470,0990,506,774478.60153455,-217785.08332407,G4700990,4700990,1740179495.37,186298.006028,0,481.2386919978264,-140.16106589958392,-140.16106589958392,3271,0,3271,204,1,671.8870594136611,4.868377734279507,0
1820,Person,370,1450,47,1450,PERSON,North Carolina,47,1450,0,370,1450,744,1505381.38448393,10867.96835716,G3701450,3701450,1046595314.48,129514.248136,0,935.400625648668,-232.06343329097206,-232.06343329097206,9029,0,9029,3674,1,404.09271004113793,22.34388242015259,0
1820,Bond,170,0050,21,50,BOND,Illinois,21,50,0,170,0050,190,559613.7962486,308895.47845913,G1700050,1700050,12329052708.5,725375.862861,0,347.72789176745306,91.86450719996508,91.86450719996508,2931,0,2931,27,0,4760.273863535438,0.6157208774167369,0
1820,Strafford,330,0170,4,170,STRAFFORD,New Hampshire,4,170,0,330,0170,373,1968680.79023632,940893.63539378,G3300170,3300170,4211397243.35,406984.563878,0,1223.281529763879,340.33603471978364,340.33603471978364,51117,0,51117,0,0,1626.029566137141,31.4366977480216,0
1820,Franklin,170,0550,21,550,FRANKLIN,Illinois,21,550,0,170,0550,193,615621.02644149,63423.11557756,G1700550,1700550,2289967622.83,195468.753332,0,382.52917116631994,33.8923144453699,33.8923144453699,1763,0,1763,7,0,884.1614421669764,1.9939797370931411,0
1820,Abbeville,450,0010,48,10,ABBEVILLE,South Carolina,48,10,0,450,0010,597,1242307.21436506,-283841.6629906,G4500010,4500010,2528537573.96,216672.000411,0,771.9339149150585,-294.85892664024004,-294.85892664024004,23167,0,23167,9615,1,976.2738152616353,23.7300229073453,0
1820,Luzerne,420,0790,14,790,LUZERNE,Pennsylvania,14,790,0,420,0790,106,1657478.71067613,604322.30313858,G4200790,4200790,4600903086.4,294565.065107,0,1029.909522560826,104.5737107475656,104.5737107475656,20027,0,20027,1,0,1776.418612903641,11.273806666135362,0
1820,Greene,010,0630,41,630,GREENE,Alabama,41,630,0,010,0630,9,758584.20949318,-494209.50323506,G0100630,0100630,2458577269.59,307404.032903,0,471.36237466519276,-299.3534539369062,-299.3534539369062,4554,0,4554,1691,1,949.2619907320918,4.7974110882579994,0
1820,Tazewell,510,1850,40,1850,TAZEWELL,Virginia,40,1850,0,510,1850,294,1259045.21247188,72688.11973707,G5101850,5101850,4711601422.93,327127.326287,0,782.3344247543595,-89.04168903825133,-89.04168903825133,3916,0,3916,463,1,1819.1594795849323,2.152642494485141,0
1820,Attakapas (no data),220,0075,45,990,ATTAKAPAS/ST MARTIN,Louisiana,45,990,0,220,0075,423,389288.05610557,-839315.27130922,G2200075,2200075,10771044414.1,1264939.97548,0,241.89238354607218,-514.6169299039466,-514.6169299039466,12063,0,12063,5707,1,4158.723498040564,2.9006496838954643,0
1820,Lincoln,130,1810,44,1810,LINCOLN,Georgia,44,1810,0,130,1810,70,1241258.37947241,-326165.31170127,G1301810,1301810,674611538.413,139554.477233,0,771.2821991273526,-320.68448054577584,-320.68448054577584,6458,0,6458,3063,1,260.4689711588994,24.793740195872655,0
1820,Butler,210,0310,51,310,BUTLER,Kentucky,51,310,0,210,0310,73,817935.13564591,7015.77503306,G2100310,2100310,1102180782.7,218226.161467,0,508.2413304091046,-44.39255553718184,-44.39255553718184,3083,0,3083,472,1,425.55437930447243,7.244667544107679,0
1820,Tioga,360,1070,13,1070,TIOGA,New York,13,1070,0,360,1070,700,1579688.59169851,688006.39887027,G3601070,3601070,2554096314.59,207133.010848,0,981.5729835874182,172.2997857660017,172.2997857660017,16971,0,16971,104,0,986.1421001885049,17.209487351524622,0
1820,Perry,010,1050,41,1050,PERRY,Alabama,41,1050,0,010,1050,21,810007.99997235,-500652.30522791,G0101050,0101050,2376244170.17,288670.428612,0,503.31563666459743,-311.214662486804,-311.214662486804,3646,0,3646,988,1,917.4730033265399,3.9739588922839877,0
1820,Iberville,220,0470,45,470,IBERVILLE,Louisiana,45,470,0,220,0470,426,464855.46423118,-800609.94224679,G2200470,2200470,552272654.606,126889.336469,0,288.8477940273677,-481.43163792546835,-481.43163792546835,4414,0,4414,2279,1,213.2336640473432,20.700296173778554,0
